year,country3,population
2002,SVK,5376912
2003,SVK,5373374
2004,SVK,5372280
2005,SVK,5372807
2006,SVK,5373054
2007,SVK,5374622
2008,SVK,5379233
2009,SVK,5386406
2010,SVK,5391428
2011,SVK,5398384
2012,SVK,5407579
2013,SVK,5413393
2014,SVK,5418649
2015,SVK,5423801
2016,SVK,5430798
2017,SVK,5439892
1960,SVN,1584720
1961,SVN,1594131
1962,SVN,1603649
1963,SVN,1616971
1964,SVN,1632114
1965,SVN,1649160
1966,SVN,1669905
1967,SVN,1689528
1968,SVN,1704546
1969,SVN,1713874
1970,SVN,1724891
1971,SVN,1738335
1972,SVN,1752233
1973,SVN,1766697
1974,SVN,1776132
1975,SVN,1793581
1976,SVN,1820249
1977,SVN,1842377
1978,SVN,1862548
1979,SVN,1882599
1980,SVN,1901315
1981,SVN,1906531
1982,SVN,1910334
1983,SVN,1922321
1984,SVN,1932154
1985,SVN,1941641
1986,SVN,1965964
1987,SVN,1989776
1988,SVN,1995196
1989,SVN,1996351
1990,SVN,1998161
1991,SVN,1999429
1992,SVN,1996498
1993,SVN,1991746
1994,SVN,1989443
1995,SVN,1989872
1996,SVN,1988628
1997,SVN,1985956
1998,SVN,1981629
1999,SVN,1983045
2000,SVN,1988925
2001,SVN,1992060
2002,SVN,1994530
2003,SVN,1995733
2004,SVN,1997012
2005,SVN,2000474
2006,SVN,2006868
2007,SVN,2018122
2008,SVN,2021316
2009,SVN,2039669
2010,SVN,2048583
2011,SVN,2052843
2012,SVN,2057159
2013,SVN,2059953
2014,SVN,2061980
2015,SVN,2063531
2016,SVN,2065042
2017,SVN,2066748
1960,SWE,7484656
1961,SWE,7519998
1962,SWE,7561588
1963,SWE,7604328
1964,SWE,7661354
1965,SWE,7733853
1966,SWE,7807797
1967,SWE,7867931
1968,SWE,7912273
1969,SWE,7968072
1970,SWE,8042801
1971,SWE,8098334
1972,SWE,8122300
1973,SWE,8136312
1974,SWE,8159955
1975,SWE,8192437
1976,SWE,8222286
1977,SWE,8251540
1978,SWE,8275599
1979,SWE,8293678
1980,SWE,8310531
1981,SWE,8320503
1982,SWE,8325263
1983,SWE,8329033
1984,SWE,8336605
1985,SWE,8350386
1986,SWE,8369829
1987,SWE,8397804
1988,SWE,8436489
1989,SWE,8492964
1990,SWE,8558835
1991,SWE,8617375
1992,SWE,8668067
1993,SWE,8718561
1994,SWE,8780745
1995,SWE,8826939
1996,SWE,8840998
1997,SWE,8846062
1998,SWE,8850974
1999,SWE,8857874
2000,SWE,8872109
2001,SWE,8895960
2002,SWE,8924958
2003,SWE,8958229
2004,SWE,8993531
2005,SWE,9029572
2006,SWE,9080505
2007,SWE,9148092
2008,SWE,9219637
2009,SWE,9298515
2010,SWE,9378126
2011,SWE,9449213
2012,SWE,9519374
2013,SWE,9600379
2014,SWE,9696110
2015,SWE,9799186
2016,SWE,9923085
2017,SWE,10067744
1960,SWZ,349174
1961,SWZ,357453
1962,SWZ,365636
1963,SWZ,373897
1964,SWZ,382469
1965,SWZ,391546
1966,SWZ,401183
1967,SWZ,411352
1968,SWZ,422140
1969,SWZ,433588
1970,SWZ,445729
1971,SWZ,458605
1972,SWZ,472230
1973,SWZ,486561
1974,SWZ,501512
1975,SWZ,517024
1976,SWZ,533214
1977,SWZ,550118
1978,SWZ,567559
1979,SWZ,585344
1980,SWZ,603372
1981,SWZ,621276
1982,SWZ,639237
1983,SWZ,658320
1984,SWZ,679976
1985,SWZ,705085
1986,SWZ,734243
1987,SWZ,766707
1988,SWZ,800456
1989,SWZ,832682
1990,SWZ,861373
1991,SWZ,885623
1992,SWZ,906034
1993,SWZ,924025
1994,SWZ,941774
1995,SWZ,960792
1996,SWZ,981764
1997,SWZ,1003995
1998,SWZ,1026009
1999,SWZ,1045629
2000,SWZ,1061468
2001,SWZ,1072927
2002,SWZ,1080930
2003,SWZ,1087392
2004,SWZ,1095053
2005,SWZ,1105873
2006,SWZ,1120514
2007,SWZ,1138434
2008,SWZ,1158897
2009,SWZ,1180675
2010,SWZ,1202843
2011,SWZ,1225258
2012,SWZ,1248158
2013,SWZ,1271456
2014,SWZ,1295097
2015,SWZ,1319011
2016,SWZ,1343098
2017,SWZ,1367254
1960,SXM,
1961,SXM,
1962,SXM,
1963,SXM,
1964,SXM,
1965,SXM,
1966,SXM,
1967,SXM,
1968,SXM,
1969,SXM,
1970,SXM,
1971,SXM,
1972,SXM,
1973,SXM,
1974,SXM,
1975,SXM,
1976,SXM,
1977,SXM,
1978,SXM,
1979,SXM,
1980,SXM,
1981,SXM,
1982,SXM,
1983,SXM,
1984,SXM,
1985,SXM,
1986,SXM,
1987,SXM,
1988,SXM,
1989,SXM,
1990,SXM,
1991,SXM,
1992,SXM,
1993,SXM,
1994,SXM,
1995,SXM,
1996,SXM,
1997,SXM,
1998,SXM,31240
1999,SXM,31084
2000,SXM,30519
2001,SXM,30600
2002,SXM,30777
2003,SXM,31472
2004,SXM,32488
2005,SXM,33011
2006,SXM,33441
2007,SXM,33811
2008,SXM,33964
2009,SXM,34238
2010,SXM,34056
2011,SXM,33435
2012,SXM,34640
2013,SXM,36607
2014,SXM,37685
2015,SXM,38824
2016,SXM,39969
2017,SXM,41109
1960,SYC,41700
1961,SYC,42889
1962,SYC,44042
1963,SYC,45176
1964,SYC,46322
1965,SYC,47500
1966,SYC,48699
1967,SYC,49911
1968,SYC,51134
1969,SYC,52365
1970,SYC,53600
1971,SYC,54695
1972,SYC,56029
1973,SYC,56892
1974,SYC,57937
1975,SYC,59292
1976,SYC,60504
1977,SYC,61786
1978,SYC,62150
1979,SYC,62686
1980,SYC,63261
1981,SYC,64035
1982,SYC,64413
1983,SYC,64335
1984,SYC,64717
1985,SYC,65244
1986,SYC,65652
1987,SYC,68499
1988,SYC,68755
1989,SYC,69167
1990,SYC,69507
1991,SYC,70439
1992,SYC,70763
1993,SYC,72253
1994,SYC,74205
1995,SYC,75304
1996,SYC,76417
1997,SYC,77319
1998,SYC,78846
1999,SYC,80410
2000,SYC,81131
2001,SYC,81202
2002,SYC,83723
2003,SYC,82781
2004,SYC,82475
2005,SYC,82858
2006,SYC,84600
2007,SYC,85033
2008,SYC,86956
2009,SYC,87298
2010,SYC,89770
2011,SYC,87441
2012,SYC,88303
2013,SYC,89949
2014,SYC,91359
2015,SYC,93419
2016,SYC,94677
2017,SYC,95843
1960,SYR,4573512
1961,SYR,4721896
1962,SYR,4875422
1963,SYR,5034646
1964,SYR,5200336
1965,SYR,5373137
1966,SYR,5553246
1967,SYR,5740710
1968,SYR,5935860
1969,SYR,6139048
1970,SYR,6350541
1971,SYR,6570857
1972,SYR,6800141
1973,SYR,7037851
1974,SYR,7283177
1975,SYR,7535714
1976,SYR,7794662
1977,SYR,8060649
1978,SYR,8336418
1979,SYR,8625690
1980,SYR,8930774
1981,SYR,9252851
1982,SYR,9590227
1983,SYR,9938847
1984,SYR,10293049
1985,SYR,10648632
1986,SYR,11004272
1987,SYR,11360852
1988,SYR,11719071
1989,SYR,12080444
1990,SYR,12446171
1991,SYR,12815219
1992,SYR,13187085
1993,SYR,13564167
1994,SYR,13949697
1995,SYR,14345492
1996,SYR,14755286
1997,SYR,15177456
1998,SYR,15602210
1999,SYR,16016092
2000,SYR,16410848
2001,SYR,16766899
2002,SYR,17087901
2003,SYR,17415266
2004,SYR,17806638
2005,SYR,18294611
2006,SYR,18914977
2007,SYR,19632806
2008,SYR,20325443
2009,SYR,20824893
2010,SYR,21018834
2011,SYR,20863993
2012,SYR,20420701
2013,SYR,19809141
2014,SYR,19203090
2015,SYR,18734987
2016,SYR,18430453
2017,SYR,18269868
1960,TCA,5726
1961,TCA,5763
1962,TCA,5763
1963,TCA,5740
1964,TCA,5710
1965,TCA,5672
1966,TCA,5629
1967,TCA,5590
1968,TCA,5559
1969,TCA,5571
1970,TCA,5633
1971,TCA,5756
1972,TCA,5922
1973,TCA,6126
1974,TCA,6346
1975,TCA,6548
1976,TCA,6723
1977,TCA,6886
1978,TCA,7053
1979,TCA,7264
1980,TCA,7519
1981,TCA,7858
1982,TCA,8244
1983,TCA,8669
1984,TCA,9095
1985,TCA,9506
1986,TCA,9875
1987,TCA,10224
1988,TCA,10582
1989,TCA,11017
1990,TCA,11552
1991,TCA,12206
1992,TCA,12968
1993,TCA,13789
1994,TCA,14597
1995,TCA,15332
1996,TCA,15966
1997,TCA,16528
1998,TCA,17115
1999,TCA,17864
2000,TCA,18873
2001,TCA,20185
2002,TCA,21742
2003,TCA,23410
2004,TCA,25028
2005,TCA,26448
2006,TCA,27642
2007,TCA,28640
2008,TCA,29481
2009,TCA,30245
2010,TCA,30994
2011,TCA,31731
2012,TCA,32431
2013,TCA,33108
2014,TCA,33739
2015,TCA,34339
2016,TCA,34900
2017,TCA,35446
1960,TCD,3001593
1961,TCD,3060355
1962,TCD,3121216
1963,TCD,3183551
1964,TCD,3246505
1965,TCD,3309573
1966,TCD,3372170
1967,TCD,3434811
1968,TCD,3499352
1969,TCD,3568376
1970,TCD,3643549
1971,TCD,3726091
1972,TCD,3815103
1973,TCD,3907632
1974,TCD,3999512
1975,TCD,4087948
1976,TCD,4172230
1977,TCD,4253989
1978,TCD,4335645
1979,TCD,4420716
1980,TCD,4512042
1981,TCD,4610167
1982,TCD,4715197
1983,TCD,4829094
1984,TCD,4954046
1985,TCD,5091535
1986,TCD,5243006
1987,TCD,5408087
1988,TCD,5584339
1989,TCD,5768086
1990,TCD,5956859
1991,TCD,6150081
1992,TCD,6349089
1993,TCD,6555603
1994,TCD,6772133
1995,TCD,7000722
1996,TCD,7241134
1997,TCD,7493251
1998,TCD,7759258
1999,TCD,8041846
2000,TCD,8342559
2001,TCD,8663012
2002,TCD,9001689
2003,TCD,9353201
2004,TCD,9710043
2005,TCD,10067009
2006,TCD,10421597
2007,TCD,10775708
2008,TCD,11133861
2009,TCD,11502786
2010,TCD,11887202
2011,TCD,12288651
2012,TCD,12705135
2013,TCD,13133589
2014,TCD,13569438
2015,TCD,14009413
2016,TCD,14452543
2017,TCD,14899994
1960,TEA,882521780
1961,TEA,881860855
1962,TEA,893563282
1963,TEA,916564186
1964,TEA,939183159
1965,TEA,962765447
1966,TEA,989873762
1967,TEA,1016049763
1968,TEA,1043166800
1969,TEA,1071971006
1970,TEA,1101678966
1971,TEA,1132024736
1972,TEA,1160630217
1973,TEA,1188294881
1974,TEA,1214467266
1975,TEA,1238240441
1976,TEA,1260190650
1977,TEA,1280579539
1978,TEA,1300959482
1979,TEA,1321650189
1980,TEA,1342000587
1981,TEA,1363065686
1982,TEA,1386477552
1983,TEA,1410012614
1984,TEA,1432476226
1985,TEA,1455657360
1986,TEA,1480373783
1987,TEA,1506584207
1988,TEA,1533101548
1989,TEA,1558955173
1990,TEA,1584201525
1991,TEA,1608359598
1992,TEA,1630963313
1993,TEA,1652721433
1994,TEA,1674318786
1995,TEA,1695483907
1996,TEA,1716273159
1997,TEA,1736829482
1998,TEA,1756647023
1999,TEA,1775313792
2000,TEA,1792988790
2001,TEA,1809863171
2002,TEA,1825997060
2003,TEA,1841494233
2004,TEA,1856577921
2005,TEA,1871547818
2006,TEA,1886075684
2007,TEA,1900087547
2008,TEA,1913991988
2009,TEA,1927809542
2010,TEA,1941604842
2011,TEA,1955546907
2012,TEA,1969762859
2013,TEA,1984152637
2014,TEA,1998686391
2015,TEA,2013132699
2016,TEA,2027896410
2017,TEA,2042783496
1960,TEC,308725388
1961,TEC,313380986
1962,TEC,318070294
1963,TEC,322832322
1964,TEC,327602523
1965,TEC,332185772
1966,TEC,336037201
1967,TEC,340026927
1968,TEC,343930844
1969,TEC,347710540
1970,TEC,351363928
1971,TEC,355018390
1972,TEC,358817766
1973,TEC,362625007
1974,TEC,366468511
1975,TEC,370345370
1976,TEC,374380988
1977,TEC,378335273
1978,TEC,382215827
1979,TEC,386070618
1980,TEC,390068206
1981,TEC,394132391
1982,TEC,398033246
1983,TEC,401922560
1984,TEC,406045884
1985,TEC,410151269
1986,TEC,414186469
1987,TEC,418164696
1988,TEC,421971143
1989,TEC,425588882
1990,TEC,428318228
1991,TEC,430153302
1992,TEC,431844672
1993,TEC,433366951
1994,TEC,434111200
1995,TEC,434648577
1996,TEC,434909531
1997,TEC,435422592
1998,TEC,435662495
1999,TEC,435732195
2000,TEC,435342598
2001,TEC,435134241
2002,TEC,434804671
2003,TEC,434924961
2004,TEC,435247221
2005,TEC,435634937
2006,TEC,436152601
2007,TEC,436814265
2008,TEC,437864853
2009,TEC,439624673
2010,TEC,441513779
2011,TEC,443585809
2012,TEC,445770413
2013,TEC,448167115
2014,TEC,450521747
2015,TEC,452960829
2016,TEC,455379371
2017,TEC,457647735
1960,TGO,1580513
1961,TGO,1597526
1962,TGO,1612755
1963,TGO,1631764
1964,TGO,1662073
1965,TGO,1708630
1966,TGO,1774029
1967,TGO,1855442
1968,TGO,1945780
1969,TGO,2034907
1970,TGO,2115522
1971,TGO,2185662
1972,TGO,2247582
1973,TGO,2303345
1974,TGO,2356622
1975,TGO,2410446
1976,TGO,2464455
1977,TGO,2518566
1978,TGO,2576469
1979,TGO,2642846
1980,TGO,2720839
1981,TGO,2812039
1982,TGO,2915066
1983,TGO,3026238
1984,TGO,3140237
1985,TGO,3252994
1986,TGO,3364020
1987,TGO,3474080
1988,TGO,3581928
1989,TGO,3686373
1990,TGO,3786940
1991,TGO,3882271
1992,TGO,3973327
1993,TGO,4064926
1994,TGO,4163642
1995,TGO,4274024
1996,TGO,4398238
1997,TGO,4534551
1998,TGO,4679023
1999,TGO,4825704
2000,TGO,4970367
2001,TGO,5111770
2002,TGO,5251472
2003,TGO,5391401
2004,TGO,5534598
2005,TGO,5683268
2006,TGO,5837792
2007,TGO,5997385
2008,TGO,6161796
2009,TGO,6330472
2010,TGO,6502952
2011,TGO,6679282
2012,TGO,6859482
2013,TGO,7042948
2014,TGO,7228915
2015,TGO,7416802
2016,TGO,7606374
2017,TGO,7797694
1960,THA,27397175
1961,THA,28224204
1962,THA,29081034
1963,THA,29967041
1964,THA,30881332
1965,THA,31822796
1966,THA,32789096
1967,THA,33778504
1968,THA,34790945
1969,THA,35826804
1970,THA,36884913
1971,THA,37964925
1972,THA,39061994
1973,THA,40164966
1974,THA,41259536
1975,THA,42334954
1976,THA,43386841
1977,THA,44416010
1978,THA,45423436
1979,THA,46412307
1980,THA,47385323
1981,THA,48337503
1982,THA,49267560
1983,THA,50186199
1984,THA,51108082
1985,THA,52041469
1986,THA,52996467
1987,THA,53964406
1988,THA,54912334
1989,THA,55795106
1990,THA,56582821
1991,THA,57258401
1992,THA,57837878
1993,THA,58364891
1994,THA,58901666
1995,THA,59491790
1996,THA,60151472
1997,THA,60863506
1998,THA,61597283
1999,THA,62306651
2000,THA,62958021
2001,THA,63543322
2002,THA,64073164
2003,THA,64554952
2004,THA,65002231
2005,THA,65425470
2006,THA,65824164
2007,THA,66195615
2008,THA,66545760
2009,THA,66881867
2010,THA,67208808
2011,THA,67530130
2012,THA,67843979
2013,THA,68143065
2014,THA,68416772
2015,THA,68657600
2016,THA,68863514
2017,THA,69037513
1960,TJK,2087038
1961,TJK,2159123
1962,TJK,2236559
1963,TJK,2318234
1964,TJK,2402455
1965,TJK,2487953
1966,TJK,2574478
1967,TJK,2662230
1968,TJK,2750894
1969,TJK,2840228
1970,TJK,2930079
1971,TJK,3020391
1972,TJK,3111264
1973,TJK,3203019
1974,TJK,3296095
1975,TJK,3390935
1976,TJK,3487644
1977,TJK,3586499
1978,TJK,3688385
1979,TJK,3794420
1980,TJK,3905413
1981,TJK,4020778
1982,TJK,4140258
1983,TJK,4265247
1984,TJK,4397525
1985,TJK,4537789
1986,TJK,4687283
1987,TJK,4843951
1988,TJK,5001110
1989,TJK,5149803
1990,TJK,5283728
1991,TJK,5400714
1992,TJK,5502976
1993,TJK,5594114
1994,TJK,5679832
1995,TJK,5764712
1996,TJK,5849540
1997,TJK,5934282
1998,TJK,6021691
1999,TJK,6114886
2000,TJK,6216205
2001,TJK,6327125
2002,TJK,6447688
2003,TJK,6576877
2004,TJK,6712841
2005,TJK,6854176
2006,TJK,7000557
2007,TJK,7152385
2008,TJK,7309728
2009,TJK,7472819
2010,TJK,7641630
2011,TJK,7815949
2012,TJK,7995062
2013,TJK,8177809
2014,TJK,8362745
2015,TJK,8548651
2016,TJK,8734951
2017,TJK,8921343
1960,TKM,1603258
1961,TKM,1658362
1962,TKM,1715408
1963,TKM,1773853
1964,TKM,1833063
1965,TKM,1892599
1966,TKM,1952141
1967,TKM,2011763
1968,TKM,2071789
1969,TKM,2132799
1970,TKM,2195173
1971,TKM,2258964
1972,TKM,2324013
1973,TKM,2390213
1974,TKM,2457382
1975,TKM,2525361
1976,TKM,2594311
1977,TKM,2664257
1978,TKM,2734896
1979,TKM,2805818
1980,TKM,2876808
1981,TKM,2947779
1982,TKM,3019066
1983,TKM,3091511
1984,TKM,3166221
1985,TKM,3244018
1986,TKM,3324456
1987,TKM,3407319
1988,TKM,3493894
1989,TKM,3585867
1990,TKM,3683966
1991,TKM,3789185
1992,TKM,3899843
1993,TKM,4010789
1994,TKM,4115099
1995,TKM,4207840
1996,TKM,4287344
1997,TKM,4355114
1998,TKM,4413477
1999,TKM,4466132
2000,TKM,4516131
2001,TKM,4564080
2002,TKM,4610002
2003,TKM,4655741
2004,TKM,4703398
2005,TKM,4754641
2006,TKM,4810105
2007,TKM,4870137
2008,TKM,4935762
2009,TKM,5007950
2010,TKM,5087210
2011,TKM,5174061
2012,TKM,5267839
2013,TKM,5366277
2014,TKM,5466241
2015,TKM,5565284
2016,TKM,5662544
2017,TKM,5758075
1960,TLA,210357620
1961,TLA,216285875
1962,TLA,222396518
1963,TLA,228663034
1964,TLA,235048548
1965,TLA,241525127
1966,TLA,248082224
1967,TLA,254723773
1968,TLA,261454660
1969,TLA,268285362
1970,TLA,275222756
1971,TLA,282265414
1972,TLA,289406786
1973,TLA,296643292
1974,TLA,303970215
1975,TLA,311383650
1976,TLA,318876360
1977,TLA,326446030
1978,TLA,334099163
1979,TLA,341845707
1980,TLA,349689363
1981,TLA,357632874
1982,TLA,365662995
1983,TLA,373747579
1984,TLA,381844359
1985,TLA,389922156
1986,TLA,397961545
1987,TLA,405966436
1988,TLA,413957171
1989,TLA,421966286
1990,TLA,430014112
1991,TLA,438102530
1992,TLA,446211495
1993,TLA,454312822
1994,TLA,462368285
1995,TLA,470347459
1996,TLA,478247051
1997,TLA,486067029
1998,TLA,493785288
1999,TLA,501376484
2000,TLA,508826710
2001,TLA,516120111
2002,TLA,523270767
2003,TLA,530331985
2004,TLA,537377388
2005,TLA,544459791
2006,TLA,551595525
2007,TLA,558768052
2008,TLA,565956228
2009,TLA,573125269
2010,TLA,580246796
2011,TLA,587315129
2012,TLA,594330743
2013,TLA,601277206
2014,TLA,608136047
2015,TLA,614891969
2016,TLA,621534921
2017,TLA,628059792
1960,TLS,499950
1961,TLS,508845
1962,TLS,518107
1963,TLS,527749
1964,TLS,537786
1965,TLS,548218
1966,TLS,558676
1967,TLS,569031
1968,TLS,579807
1969,TLS,591739
1970,TLS,605125
1971,TLS,620945
1972,TLS,638499
1973,TLS,654437
1974,TLS,664223
1975,TLS,664984
1976,TLS,654947
1977,TLS,636096
1978,TLS,613857
1979,TLS,595872
1980,TLS,587563
1981,TLS,591005
1982,TLS,604430
1983,TLS,624648
1984,TLS,646688
1985,TLS,666945
1986,TLS,684184
1987,TLS,699522
1988,TLS,714474
1989,TLS,731444
1990,TLS,751933
1991,TLS,777011
1992,TLS,805435
1993,TLS,833611
1994,TLS,856684
1995,TLS,871447
1996,TLS,875916
1997,TLS,871994
1998,TLS,865194
1999,TLS,863269
2000,TLS,871607
2001,TLS,892531
2002,TLS,923825
2003,TLS,960852
2004,TLS,996698
2005,TLS,1026484
2006,TLS,1048621
2007,TLS,1064973
2008,TLS,1078110
2009,TLS,1092021
2010,TLS,1109591
2011,TLS,1131523
2012,TLS,1156760
2013,TLS,1184366
2014,TLS,1212814
2015,TLS,1240977
2016,TLS,1268671
2017,TLS,1296311
1960,TMN,97837766
1961,TMN,100458479
1962,TMN,103147177
1963,TMN,105914391
1964,TMN,108774858
1965,TMN,111738154
1966,TMN,114816087
1967,TMN,118004103
1968,TMN,121276296
1969,TMN,124596411
1970,TMN,127942543
1971,TMN,131309640
1972,TMN,134719523
1973,TMN,138211123
1974,TMN,141837810
1975,TMN,145642454
1976,TMN,149628962
1977,TMN,153798274
1978,TMN,158185098
1979,TMN,162829871
1980,TMN,167755859
1981,TMN,172967490
1982,TMN,178440308
1983,TMN,184129812
1984,TMN,189974163
1985,TMN,195917732
1986,TMN,201950420
1987,TMN,208051337
1988,TMN,214140741
1989,TMN,220121789
1990,TMN,225925572
1991,TMN,231513429
1992,TMN,236899060
1993,TMN,242132775
1994,TMN,247294351
1995,TMN,252443551
1996,TMN,257602127
1997,TMN,262757426
1998,TMN,267895723
1999,TMN,272991630
2000,TMN,278033137
2001,TMN,283018341
2002,TMN,287975628
2003,TMN,292959567
2004,TMN,298041669
2005,TMN,303274818
2006,TMN,308672973
2007,TMN,314226665
2008,TMN,319934461
2009,TMN,325786717
2010,TMN,331770455
2011,TMN,337894992
2012,TMN,344148796
2013,TMN,350471538
2014,TMN,356783315
2015,TMN,363027163
2016,TMN,369167489
2017,TMN,375217005
1960,TON,61601
1961,TON,63745
1962,TON,66259
1963,TON,69005
1964,TON,71757
1965,TON,74362
1966,TON,76779
1967,TON,79052
1968,TON,81097
1969,TON,82877
1970,TON,84369
1971,TON,85518
1972,TON,86347
1973,TON,86988
1974,TON,87609
1975,TON,88348
1976,TON,89254
1977,TON,90295
1978,TON,91364
1979,TON,92300
1980,TON,93007
1981,TON,93453
1982,TON,93681
1983,TON,93774
1984,TON,93842
1985,TON,93953
1986,TON,94145
1987,TON,94384
1988,TON,94667
1989,TON,94929
1990,TON,95153
1991,TON,95333
1992,TON,95496
1993,TON,95644
1994,TON,95833
1995,TON,96076
1996,TON,96369
1997,TON,96725
1998,TON,97135
1999,TON,97591
2000,TON,98082
2001,TON,98611
2002,TON,99184
2003,TON,99789
2004,TON,100406
2005,TON,101041
2006,TON,101689
2007,TON,102357
2008,TON,103005
2009,TON,103604
2010,TON,104137
2011,TON,104577
2012,TON,104951
2013,TON,105328
2014,TON,105782
2015,TON,106364
2016,TON,107122
2017,TON,108020
1960,TSA,571835666
1961,TSA,583894094
1962,TSA,596413939
1963,TSA,609391805
1964,TSA,622822615
1965,TSA,636701820
1966,TSA,651036352
1967,TSA,665826653
1968,TSA,681054882
1969,TSA,696697198
1970,TSA,712740919
1971,TSA,729173562
1972,TSA,746012374
1973,TSA,763310561
1974,TSA,781140577
1975,TSA,799553306
1976,TSA,818560436
1977,TSA,838142287
1978,TSA,858277856
1979,TSA,878933031
1980,TSA,900076467
1981,TSA,921696915
1982,TSA,943781613
1983,TSA,966293643
1984,TSA,989188965
1985,TSA,1012429641
1986,TSA,1035982524
1987,TSA,1059829211
1988,TSA,1083963380
1989,TSA,1108386444
1990,TSA,1133089464
1991,TSA,1158058109
1992,TSA,1183253534
1993,TSA,1208612942
1994,TSA,1234059205
1995,TSA,1259530819
1996,TSA,1284978193
1997,TSA,1310387887
1998,TSA,1335777637
1999,TSA,1361185289
2000,TSA,1386625845
2001,TSA,1412104373
2002,TSA,1437568227
2003,TSA,1462906674
2004,TSA,1487975237
2005,TSA,1512670560
2006,TSA,1536943534
2007,TSA,1560818860
2008,TSA,1584359049
2009,TSA,1607663899
2010,TSA,1630806784
2011,TSA,1653798614
2012,TSA,1676615491
2013,TSA,1699310450
2014,TSA,1721847786
2015,TSA,1744199944
2016,TSA,1766393714
2017,TSA,1788388852
1960,TSS,228586005
1961,TSS,234008580
1962,TSS,239647139
1963,TSS,245503266
1964,TSS,251576403
1965,TSS,257868609
1966,TSS,264386171
1967,TSS,271139271
1968,TSS,278138996
1969,TSS,285397999
1970,TSS,292929074
1971,TSS,300737023
1972,TSS,308831549
1973,TSS,317234127
1974,TSS,325972033
1975,TSS,335064879
1976,TSS,344522341
1977,TSS,354343159
1978,TSS,364515830
1979,TSS,375034981
1980,TSS,385885281
1981,TSS,397065556
1982,TSS,408577033
1983,TSS,420413518
1984,TSS,432573431
1985,TSS,445048059
1986,TSS,457835414
1987,TSS,470938971
1988,TSS,484357710
1989,TSS,498102752
1990,TSS,512177101
1991,TSS,526599014
1992,TSS,541365685
1993,TSS,556451898
1994,TSS,571828603
1995,TSS,587469624
1996,TSS,603385639
1997,TSS,619607956
1998,TSS,636182577
1999,TSS,653179863
2000,TSS,670649638
2001,TSS,688615995
2002,TSS,707099850
2003,TSS,726140617
2004,TSS,745788118
2005,TSS,766080507
2006,TSS,787035792
2007,TSS,808660166
2008,TSS,830965556
2009,TSS,853953657
2010,TSS,877628367
2011,TSS,901989926
2012,TSS,927039875
2013,TSS,952734072
2014,TSS,979017918
2015,TSS,1005850049
2016,TSS,1033212743
2017,TSS,1061107721
1960,TTO,848479
1961,TTO,865360
1962,TTO,880023
1963,TTO,892569
1964,TTO,903275
1965,TTO,912417
1966,TTO,919903
1967,TTO,925909
1968,TTO,931468
1969,TTO,937848
1970,TTO,945993
1971,TTO,956366
1972,TTO,968741
1973,TTO,982592
1974,TTO,997053
1975,TTO,1011490
1976,TTO,1025658
1977,TTO,1039761
1978,TTO,1054116
1979,TTO,1069202
1980,TTO,1085308
1981,TTO,1102556
1982,TTO,1120611
1983,TTO,1138676
1984,TTO,1155695
1985,TTO,1170928
1986,TTO,1184051
1987,TTO,1195247
1988,TTO,1204893
1989,TTO,1213624
1990,TTO,1221900
1991,TTO,1229907
1992,TTO,1237487
1993,TTO,1244407
1994,TTO,1250318
1995,TTO,1255001
1996,TTO,1258364
1997,TTO,1260678
1998,TTO,1262542
1999,TTO,1264775
2000,TTO,1267984
2001,TTO,1272380
2002,TTO,1277837
2003,TTO,1284052
2004,TTO,1290535
2005,TTO,1296934
2006,TTO,1303144
2007,TTO,1309260
2008,TTO,1315372
2009,TTO,1321618
2010,TTO,1328100
2011,TTO,1334788
2012,TTO,1341588
2013,TTO,1348248
2014,TTO,1354493
2015,TTO,1360092
2016,TTO,1364962
2017,TTO,1369125
1960,TUN,4176266
1961,TUN,4235937
1962,TUN,4303131
1963,TUN,4377637
1964,TUN,4458611
1965,TUN,4545339
1966,TUN,4638275
1967,TUN,4737627
1968,TUN,4842167
1969,TUN,4950153
1970,TUN,5060397
1971,TUN,5172691
1972,TUN,5287543
1973,TUN,5405355
1974,TUN,5526764
1975,TUN,5652476
1976,TUN,5781796
1977,TUN,5915006
1978,TUN,6054911
1979,TUN,6205212
1980,TUN,6368167
1981,TUN,6545024
1982,TUN,6733961
1983,TUN,6930387
1984,TUN,7127941
1985,TUN,7321876
1986,TUN,7509756
1987,TUN,7692254
1988,TUN,7871459
1989,TUN,8050932
1990,TUN,8232797
1991,TUN,8417684
1992,TUN,8603225
1993,TUN,8784888
1994,TUN,8956596
1995,TUN,9113975
1996,TUN,9256037
1997,TUN,9384152
1998,TUN,9499395
1999,TUN,9603742
2000,TUN,9699197
2001,TUN,9785701
2002,TUN,9864326
2003,TUN,9939678
2004,TUN,10017601
2005,TUN,10102482
2006,TUN,10196136
2007,TUN,10298087
2008,TUN,10407336
2009,TUN,10521834
2010,TUN,10639931
2011,TUN,10761467
2012,TUN,10886668
2013,TUN,11014558
2014,TUN,11143908
2015,TUN,11273661
2016,TUN,11403248
2017,TUN,11532127
1960,TUR,27472331
1961,TUR,28146893
1962,TUR,28832805
1963,TUR,29531342
1964,TUR,30244232
1965,TUR,30972965
1966,TUR,31717477
1967,TUR,32477961
1968,TUR,33256432
1969,TUR,34055361
1970,TUR,34876267
1971,TUR,35720568
1972,TUR,36587225
1973,TUR,37472298
